symbol,expiration,strike,right,timestamp,bid,ask,delta,theta,vega,rho,epsilon,lambda,gamma,vanna,charm,vomma,veta,vera,speed,zomma,color,ultima,d1,d2,dual_delta,dual_gamma,implied_vol,iv_error,underlying_timestamp,underlying_price
SPY,20190111,258.5,CALL,2019-01-11T15:16:00,0.25,0.27,0.4729,-3.4083,1.099,0.0139,-0.0139,469.9952,0.559,0.109,-126.5711,0.0204,0.0001,0.0,0.0,0.0,0.0,-0.2373,-0.0678,-0.0706,-0.4718,0.0,0.2578,0.0002,2019-01-11T15:16:00,258.45
SPY,20190111,258.5,CALL,2019-01-11T15:17:00,0.23,0.24,0.4486,-3.259,1.0923,0.0132,-0.0132,502.048,0.5777,0.21,-231.7855,0.0748,0.0002,0.0,0.0,0.0,0.0,-0.8999,-0.129,-0.1316,-0.4476,0.0,0.248,0.004,2019-01-11T15:17:00,258.41
SPY,20190111,258.5,CALL,2019-01-11T15:18:00,0.21,0.24,0.4414,-3.174,1.0895,0.0129,-0.013,518.3468,0.5902,0.244,-262.5409,0.0991,0.0002,0.0,0.0,0.0,0.0,-1.2193,-0.1471,-0.1497,-0.4404,0.0,0.2421,0.0004,2019-01-11T15:18:00,258.4
SPY,20190111,258.5,CALL,2019-01-11T15:19:00,0.22,0.23,0.4366,-3.2188,1.0874,0.0128,-0.0128,512.937,0.5797,0.2595,-283.3502,0.1142,0.0002,0.0,0.0,0.0,0.0,-1.3813,-0.1595,-0.1621,-0.4355,0.0,0.246,-0.0002,2019-01-11T15:19:00,258.39
SPY,20190111,258.5,CALL,2019-01-11T15:20:00,0.22,0.23,0.4625,-2.9767,1.0967,0.0136,-0.0136,543.3652,0.6376,0.1696,-171.6336,0.044,0.0001,0.0,0.0,0.0,0.0,-0.5838,-0.0939,-0.0963,-0.4616,0.0,0.2255,0.0,2019-01-11T15:20:00,258.44
SPY,20190111,258.5,CALL,2019-01-11T15:21:00,0.2,0.21,0.4472,-2.8226,1.0918,0.0131,-0.0131,580.4104,0.6666,0.2481,-237.6237,0.0907,0.0002,0.0,0.0,0.0,0.0,-1.2599,-0.1324,-0.1347,-0.4463,0.0,0.2148,-0.0042,2019-01-11T15:21:00,258.42
SPY,20190111,258.5,CALL,2019-01-11T15:22:00,0.23,0.24,0.4814,-2.9486,1.1005,0.0141,-0.0142,538.8507,0.6481,0.0873,-89.2514,0.0112,0.0001,0.0,0.0,0.0,0.0,-0.151,-0.0464,-0.0488,-0.4805,0.0,0.2226,0.0041,2019-01-11T15:22:00,258.47
SPY,20190111,258.5,CALL,2019-01-11T15:23:00,0.22,0.24,0.4696,-3.0458,1.0984,0.0138,-0.0138,527.645,0.625,0.1357,-140.9636,0.0285,0.0001,0.0,0.0,0.0,0.0,-0.3713,-0.0762,-0.0786,-0.4686,0.0,0.2304,0.0001,2019-01-11T15:23:00,258.45
SPY,20190111,258.5,CALL,2019-01-11T15:24:00,0.22,0.24,0.4814,-2.9486,1.1005,0.0141,-0.0142,538.8507,0.6481,0.0873,-89.2514,0.0112,0.0001,0.0,0.0,0.0,0.0,-0.151,-0.0464,-0.0488,-0.4805,0.0,0.2226,0.0041,2019-01-11T15:24:00,258.47
SPY,20190111,258.5,CALL,2019-01-11T15:25:00,0.19,0.21,0.4419,-2.8809,1.0897,0.013,-0.013,570.9499,0.6506,0.2664,-260.494,0.1073,0.0002,0.0,0.0,0.0,0.0,-1.4558,-0.1459,-0.1483,-0.441,0.0,0.2197,0.0001,2019-01-11T15:25:00,258.41
SPY,20190111,258.5,CALL,2019-01-11T15:26:00,0.17,0.19,0.4053,-2.891,1.07,0.0119,-0.0119,582.1099,0.6252,0.4175,-414.6672,0.276,0.0003,0.0,0.0,0.0,0.0,-3.6161,-0.2395,-0.2419,-0.4044,0.0,0.2246,-0.0005,2019-01-11T15:26:00,258.35
SPY,20190111,258.5,CALL,2019-01-11T15:27:00,0.18,0.19,0.41,-2.8491,1.0731,0.012,-0.012,589.2541,0.6381,0.4046,-395.1817,0.254,0.0003,0.0,0.0,0.0,0.0,-3.3928,-0.2273,-0.2297,-0.4091,0.0,0.2207,-0.0011,2019-01-11T15:27:00,258.36
SPY,20190111,258.5,CALL,2019-01-11T15:28:00,0.14,0.16,0.3649,-2.7288,1.0371,0.0107,-0.0107,625.7981,0.6225,0.5974,-576.2885,0.5694,0.0004,0.0,0.0,0.0,0.0,-7.4968,-0.3453,-0.3477,-0.364,0.0,0.2187,0.004,2019-01-11T15:28:00,258.29
SPY,20190111,258.5,CALL,2019-01-11T15:29:00,0.16,0.17,0.3784,-2.7861,1.0495,0.0111,-0.0111,610.7261,0.6243,0.5373,-523.2858,0.4589,0.0004,0.0,0.0,0.0,0.0,-6.0373,-0.3094,-0.3118,-0.3775,0.0,0.2207,0.0005,2019-01-11T15:29:00,258.31
SPY,20190111,258.5,CALL,2019-01-11T15:30:00,0.13,0.14,0.3431,-2.5027,1.0146,0.0101,-0.0101,684.3955,0.6497,0.728,-658.0509,0.8114,0.0005,0.0,0.0,0.0,0.0,-11.222,-0.4038,-0.406,-0.3423,0.0,0.205,-0.0039,2019-01-11T15:30:00,258.27
SPY,20190111,258.5,CALL,2019-01-11T15:31:00,0.14,0.15,0.3819,-2.4241,1.0525,0.0112,-0.0112,701.3142,0.7218,0.6025,-509.6402,0.4995,0.0004,0.0,0.0,0.0,0.0,-7.5931,-0.3003,-0.3024,-0.3811,0.0,0.1914,0.0049,2019-01-11T15:31:00,258.34
SPY,20190111,258.5,CALL,2019-01-11T15:32:00,0.15,0.18,0.4369,-2.3527,1.0876,0.0128,-0.0128,701.9929,0.794,0.3524,-282.3159,0.1545,0.0003,0.0,0.0,0.0,0.0,-2.5585,-0.1588,-0.1607,-0.4361,0.0,0.1796,0.0052,2019-01-11T15:32:00,258.42
SPY,20190111,258.5,CALL,2019-01-11T15:33:00,0.22,0.25,0.5231,-2.5873,1.1001,0.0154,-0.0154,585.6621,0.7382,-0.1139,92.889,0.0182,0.0,0.0,0.0,0.0,0.0,-0.2801,0.0579,0.0558,-0.5222,0.0,0.1953,0.0039,2019-01-11T15:33:00,258.53
SPY,20190111,258.5,CALL,2019-01-11T15:34:00,0.19,0.21,0.4719,-2.6352,1.0989,0.0139,-0.0139,608.6802,0.7233,0.1447,-130.8336,0.0281,0.0001,0.0,0.0,0.0,0.0,-0.4229,-0.0703,-0.0724,-0.4711,0.0,0.1992,0.002,2019-01-11T15:34:00,258.46
SPY,20190111,258.5,CALL,2019-01-11T15:35:00,0.23,0.24,0.549,-2.3677,1.0937,0.0161,-0.0162,617.6525,0.7975,-0.2674,205.4828,0.091,-0.0001,0.0,0.0,0.0,0.0,-1.5129,0.1232,0.1213,-0.5482,0.0,0.1796,-0.0006,2019-01-11T15:35:00,258.56
SPY,20190111,258.5,CALL,2019-01-11T15:36:00,0.23,0.26,0.5558,-2.4138,1.0913,0.0163,-0.0164,599.7476,0.7788,-0.2978,234.6991,0.1155,-0.0001,0.0,0.0,0.0,0.0,-1.8761,0.1404,0.1384,-0.555,0.0,0.1835,-0.0015,2019-01-11T15:36:00,258.57
SPY,20190111,258.5,CALL,2019-01-11T15:37:00,0.3,0.35,0.7271,-1.6708,0.9189,0.0214,-0.0214,587.1504,0.7994,-1.3316,872.205,2.224,-0.0008,0.0,0.0,0.0,0.0,-38.9825,0.6041,0.6024,-0.7265,0.0,0.1503,0.0013,2019-01-11T15:37:00,258.75
SPY,20190111,258.5,CALL,2019-01-11T15:38:00,0.39,0.41,0.6963,-2.3904,0.9665,0.0205,-0.0205,449.9257,0.6164,-0.8725,779.8786,1.2401,-0.0005,0.0,0.0,0.0,0.0,-16.5508,0.514,0.5118,-0.6956,0.0,0.205,0.0013,2019-01-11T15:38:00,258.79
SPY,20190111,258.5,CALL,2019-01-11T15:39:00,0.36,0.4,0.6906,-2.3186,0.9745,0.0203,-0.0204,471.4216,0.6462,-0.8854,761.0373,1.2183,-0.0005,0.0,0.0,0.0,0.0,-17.0056,0.4976,0.4955,-0.6898,0.0,0.1972,-0.0023,2019-01-11T15:39:00,258.77
SPY,20190111,258.5,CALL,2019-01-11T15:40:00,0.39,0.41,0.6732,-2.6291,0.9972,0.0198,-0.0198,435.2451,0.5963,-0.7364,701.9384,0.9143,-0.0004,0.0,0.0,0.0,0.0,-11.7008,0.449,0.4466,-0.6724,0.0,0.2187,0.0007,2019-01-11T15:40:00,258.77
SPY,20190111,258.5,CALL,2019-01-11T15:41:00,0.41,0.42,0.6882,-2.5329,0.9779,0.0202,-0.0203,434.3438,0.5953,-0.8041,753.0242,1.0913,-0.0005,0.0,0.0,0.0,0.0,-14.0209,0.4907,0.4885,-0.6874,0.0,0.2148,0.0001,2019-01-11T15:41:00,258.79
SPY,20190111,258.5,CALL,2019-01-11T15:42:00,0.42,0.44,0.7323,-2.189,0.9104,0.0215,-0.0216,440.0414,0.5975,-1.0208,887.0306,1.75,-0.0006,0.0,0.0,0.0,0.0,-22.9895,0.6198,0.6177,-0.7316,0.0,0.1992,0.0017,2019-01-11T15:42:00,258.84
SPY,20190111,258.5,CALL,2019-01-11T15:43:00,0.45,0.46,0.7248,-2.3706,0.9231,0.0213,-0.0214,416.3807,0.5669,-0.9327,866.2269,1.5405,-0.0005,0.0,0.0,0.0,0.0,-19.1385,0.5971,0.5949,-0.724,0.0,0.2128,0.0013,2019-01-11T15:43:00,258.85
SPY,20190111,258.5,CALL,2019-01-11T15:44:00,0.39,0.43,0.7008,-2.3975,0.9602,0.0206,-0.0207,442.9815,0.6066,-0.8797,793.9958,1.2813,-0.0005,0.0,0.0,0.0,0.0,-16.8572,0.5267,0.5244,-0.7,0.0,0.207,-0.0014,2019-01-11T15:44:00,258.8
SPY,20190111,258.5,CALL,2019-01-11T15:45:00,0.38,0.42,0.6853,-2.4966,0.9817,0.0202,-0.0202,444.0991,0.6088,-0.8087,743.3987,1.0793,-0.0005,0.0,0.0,0.0,0.0,-14.1642,0.4827,0.4804,-0.6845,0.0,0.2109,-0.0016,2019-01-11T15:45:00,258.78
SPY,20190111,258.5,CALL,2019-01-11T15:46:00,0.44,0.47,0.7248,-2.3706,0.9231,0.0213,-0.0214,416.3807,0.5669,-0.9327,866.2269,1.5405,-0.0005,0.0,0.0,0.0,0.0,-19.1385,0.5971,0.5949,-0.724,0.0,0.2128,0.0013,2019-01-11T15:46:00,258.85
SPY,20190111,258.5,CALL,2019-01-11T15:47:00,0.45,0.48,0.8093,-1.5478,0.7523,0.0238,-0.0239,455.3885,0.5785,-1.3981,1036.9776,3.3856,-0.0009,0.0,0.0,0.0,0.0,-44.5381,0.8753,0.8735,-0.8088,0.0,0.1699,0.0002,2019-01-11T15:47:00,258.91
SPY,20190111,258.5,CALL,2019-01-11T15:48:00,0.47,0.5,0.7942,-1.7673,0.7876,0.0234,-0.0234,428.2683,0.5547,-1.2572,1018.3267,2.8565,-0.0008,0.0,0.0,0.0,0.0,-35.8267,0.8212,0.8193,-0.7936,0.0,0.1855,0.0003,2019-01-11T15:48:00,258.92
SPY,20190111,258.5,CALL,2019-01-11T15:49:00,0.44,0.47,0.787,-1.7275,0.8036,0.0232,-0.0232,452.5556,0.591,-1.2986,1007.2605,2.8603,-0.0008,0.0,0.0,0.0,0.0,-38.0998,0.7962,0.7943,-0.7865,0.0,0.1777,0.0005,2019-01-11T15:49:00,258.89
SPY,20190111,258.5,CALL,2019-01-11T15:50:00,0.45,0.49,0.8123,-1.5505,0.745,0.0239,-0.024,447.7837,0.5664,-1.3861,1039.9988,3.3993,-0.0009,0.0,0.0,0.0,0.0,-43.8242,0.8864,0.8846,-0.8118,0.0,0.1718,-0.0006,2019-01-11T15:50:00,258.92
SPY,20190111,258.5,CALL,2019-01-11T15:52:00,0.47,0.49,0.7942,-1.7673,0.7876,0.0234,-0.0234,428.2683,0.5547,-1.2572,1018.3267,2.8565,-0.0008,0.0,0.0,0.0,0.0,-35.8267,0.8212,0.8193,-0.7936,0.0,0.1855,0.0003,2019-01-11T15:52:00,258.92
SPY,20190111,258.5,CALL,2019-01-11T15:54:00,0.4,0.42,0.7984,-1.4721,0.7778,0.0235,-0.0235,504.766,0.6508,-1.502,1023.8997,3.4734,-0.0009,0.0,0.0,0.0,0.0,-51.1804,0.8361,0.8344,-0.7979,0.0,0.1562,-0.0012,2019-01-11T15:54:00,258.86
SPY,20190111,258.5,CALL,2019-01-11T15:55:00,0.36,0.38,0.7643,-1.6087,0.851,0.0225,-0.0225,534.0978,0.7123,-1.4156,964.4043,2.82,-0.0009,0.0,0.0,0.0,0.0,-44.8007,0.7203,0.7187,-0.7638,0.0,0.1562,0.001,2019-01-11T15:55:00,258.81
SPY,20190111,258.5,CALL,2019-01-11T15:56:00,0.4,0.43,0.8202,-1.2885,0.725,0.0241,-0.0242,517.6381,0.647,-1.6372,1046.4026,4.1498,-0.001,0.0,0.0,0.0,0.0,-61.2373,0.9164,0.9148,-0.8198,0.0,0.1464,0.0005,2019-01-11T15:56:00,258.87
SPY,20190111,258.5,CALL,2019-01-11T15:57:00,0.43,0.44,0.8234,-1.3247,0.7169,0.0242,-0.0243,494.7765,0.615,-1.5772,1048.6378,4.0518,-0.001,0.0,0.0,0.0,0.0,-56.8911,0.9287,0.927,-0.823,0.0,0.1523,0.002,2019-01-11T15:57:00,258.89
SPY,20190111,258.5,CALL,2019-01-11T15:58:00,0.4,0.43,0.7984,-1.4721,0.7778,0.0235,-0.0235,504.766,0.6508,-1.502,1023.8997,3.4734,-0.0009,0.0,0.0,0.0,0.0,-51.1804,0.8361,0.8344,-0.7979,0.0,0.1562,-0.0012,2019-01-11T15:58:00,258.86
SPY,20190111,258.5,CALL,2019-01-11T15:59:00,0.3,0.33,0.7647,-1.3479,0.85,0.0225,-0.0225,637.1886,0.8498,-1.6924,964.7494,3.3768,-0.0011,0.0,0.0,0.0,0.0,-64.0011,0.7216,0.7202,-0.7643,0.0,0.1308,0.0018,2019-01-11T15:59:00,258.76
SPY,20190111,255.0,CALL,2019-01-11T09:32:00,2.73,2.77,0.8494,-1.096,1.6354,0.1594,-0.1615,79.5546,0.0937,-0.6717,161.5882,4.8607,-0.0018,0.0,0.0,0.0,-0.0002,-26.4648,1.0341,1.0244,-0.8471,0.0,0.3564,0.0,2019-01-11T09:32:00,257.55
SPY,20190111,255.0,CALL,2019-01-11T09:33:00,2.69,2.75,0.844,-1.132,1.6719,0.158,-0.16,79.8993,0.0952,-0.6667,162.1188,4.7107,-0.0018,0.0,0.0,0.0,-0.0002,-26.0528,1.0111,1.0013,-0.8416,0.0,0.3593,0.0,2019-01-11T09:33:00,257.51
SPY,20190111,255.0,CALL,2019-01-11T09:37:00,2.69,2.71,0.8391,-1.176,1.6969,0.1554,-0.1574,80.0241,0.0964,-0.6576,163.7719,4.5297,-0.0017,0.0,0.0,0.0,-0.0002,-25.2165,0.991,0.9811,-0.8367,0.0,0.3642,0.0,2019-01-11T09:37:00,257.48
SPY,20190111,255.0,CALL,2019-01-11T09:39:00,2.68,2.72,0.8349,-1.2175,1.7207,0.1538,-0.1558,79.6247,0.0967,-0.6466,164.483,4.3664,-0.0017,0.0,0.0,0.0,-0.0002,-24.3139,0.974,0.9641,-0.8324,0.0,0.3701,0.0,2019-01-11T09:39:00,257.47
SPY,20190111,255.0,CALL,2019-01-11T09:40:00,2.66,2.69,0.8378,-1.1836,1.6991,0.154,-0.1559,80.7637,0.0976,-0.6593,165.043,4.4983,-0.0017,0.0,0.0,0.0,-0.0002,-25.24,0.9855,0.9758,-0.8354,0.0,0.3632,0.0002,2019-01-11T09:40:00,257.45
SPY,20190111,255.0,CALL,2019-01-11T09:42:00,2.66,2.71,0.8472,-1.1145,1.6296,0.1549,-0.1568,81.4044,0.0964,-0.6758,165.9676,4.7817,-0.0018,0.0,0.0,0.0,-0.0002,-26.4371,1.0246,1.0151,-0.8449,0.0,0.3544,0.0,2019-01-11T09:42:00,257.48
SPY,20190111,255.0,CALL,2019-01-11T09:43:00,2.48,2.52,0.8113,-1.3328,1.8614,0.1478,-0.1496,83.4589,0.1056,-0.6355,163.7471,3.8651,-0.0016,0.0,0.0,0.0,-0.0002,-23.2221,0.8827,0.8728,-0.8086,0.0,0.371,0.0002,2019-01-11T09:43:00,257.23
SPY,20190111,255.0,CALL,2019-01-11T09:44:00,2.5,2.56,0.8285,-1.209,1.751,0.1506,-0.1525,84.241,0.1037,-0.6702,166.3259,4.3743,-0.0018,0.0,0.0,0.0,-0.0002,-25.8897,0.9484,0.9388,-0.826,0.0,0.3564,0.0002,2019-01-11T09:44:00,257.3
SPY,20190111,255.0,CALL,2019-01-11T09:45:00,2.58,2.63,0.8314,-1.2205,1.7299,0.1508,-0.1526,82.3128,0.1007,-0.6582,166.9621,4.3443,-0.0017,0.0,0.0,0.0,-0.0002,-24.9672,0.96,0.9503,-0.829,0.0,0.3632,0.0,2019-01-11T09:45:00,257.37
SPY,20190111,255.0,CALL,2019-01-11T09:48:00,2.74,2.78,0.8495,-1.1457,1.6005,0.1529,-0.1548,79.2736,0.0933,-0.6555,168.5548,4.6472,-0.0017,0.0,0.0,0.0,-0.0002,-24.6798,1.0346,1.0249,-0.8472,0.0,0.3652,0.0001,2019-01-11T09:48:00,257.56
SPY,20190111,255.0,CALL,2019-01-11T09:49:00,2.67,2.73,0.8481,-1.136,1.6084,0.1522,-0.1541,80.9093,0.0956,-0.6665,169.0811,4.6892,-0.0017,0.0,0.0,0.0,-0.0002,-25.475,1.0283,1.0188,-0.8458,0.0,0.3593,-0.0003,2019-01-11T09:49:00,257.5
SPY,20190111,255.0,CALL,2019-01-11T09:51:00,2.54,2.59,0.8257,-1.2696,1.7527,0.1473,-0.1491,83.0016,0.1026,-0.6495,169.226,4.1518,-0.0017,0.0,0.0,0.0,-0.0002,-24.0879,0.9375,0.9277,-0.8232,0.0,0.3671,0.0,2019-01-11T09:51:00,257.32
SPY,20190111,255.0,CALL,2019-01-11T09:52:00,2.49,2.55,0.8244,-1.2634,1.7581,0.1467,-0.1485,84.2012,0.1044,-0.6561,169.5762,4.1657,-0.0017,0.0,0.0,0.0,-0.0002,-24.5318,0.9325,0.9229,-0.8219,0.0,0.3632,-0.0003,2019-01-11T09:52:00,257.28
SPY,20190111,255.0,CALL,2019-01-11T09:53:00,2.42,2.48,0.8212,-1.2588,1.7755,0.1457,-0.1474,86.2045,0.1075,-0.6656,169.7044,4.1631,-0.0017,0.0,0.0,0.0,-0.0002,-25.183,0.9201,0.9107,-0.8187,0.0,0.3574,0.0001,2019-01-11T09:53:00,257.21
SPY,20190111,255.0,CALL,2019-01-11T09:54:00,2.46,2.52,0.8148,-1.3372,1.813,0.1442,-0.1459,84.1605,0.106,-0.6376,169.2594,3.8773,-0.0016,0.0,0.0,0.0,-0.0002,-23.0545,0.8957,0.8859,-0.8121,0.0,0.371,0.0001,2019-01-11T09:54:00,257.23
SPY,20190111,255.0,CALL,2019-01-11T09:55:00,2.42,2.46,0.8251,-1.228,1.746,0.1456,-0.1473,86.9831,0.1078,-0.6766,171.0835,4.2896,-0.0018,0.0,0.0,0.0,-0.0002,-25.9661,0.9353,0.926,-0.8227,0.0,0.3525,0.0,2019-01-11T09:55:00,257.21
SPY,20190111,255.0,CALL,2019-01-11T09:56:00,2.3,2.34,0.8038,-1.3404,1.8717,0.1414,-0.143,89.0849,0.1141,-0.6531,168.3001,3.7795,-0.0017,0.0,0.0,0.0,-0.0002,-24.0065,0.8554,0.846,-0.8012,0.0,0.3583,-0.0002,2019-01-11T09:56:00,257.05
SPY,20190111,255.0,CALL,2019-01-11T09:57:00,2.41,2.46,0.8291,-1.1971,1.7158,0.1456,-0.1472,87.7676,0.108,-0.6876,172.4009,4.4197,-0.0018,0.0,0.0,0.0,-0.0002,-26.7556,0.9508,0.9417,-0.8268,0.0,0.3476,0.0,2019-01-11T09:57:00,257.21
SPY,20190111,255.0,CALL,2019-01-11T09:58:00,2.46,2.5,0.8271,-1.2413,1.7266,0.1448,-0.1465,85.8344,0.1059,-0.668,172.6829,4.2529,-0.0017,0.0,0.0,0.0,-0.0002,-25.2224,0.9429,0.9336,-0.8247,0.0,0.3574,-0.0003,2019-01-11T09:58:00,257.25
SPY,20190111,255.0,CALL,2019-01-11T10:30:00,2.4,2.43,0.8371,-1.2339,1.5859,0.1336,-0.1351,89.3453,0.1083,-0.68,190.2382,4.308,-0.0016,0.0,0.0,0.0,-0.0001,-24.9591,0.983,0.9741,-0.835,0.0,0.3525,0.0,2019-01-11T10:30:00,257.21
SPY,20190111,255.0,CALL,2019-01-11T10:33:00,2.47,2.51,0.8445,-1.22,1.5322,0.1336,-0.1351,87.2387,0.104,-0.6709,192.0742,4.3631,-0.0016,0.0,0.0,0.0,-0.0001,-24.1984,1.0133,1.0044,-0.8423,0.0,0.3574,0.0003,2019-01-11T10:33:00,257.3
SPY,20190111,255.0,CALL,2019-01-11T10:34:00,2.47,2.51,0.8449,-1.22,1.5275,0.1332,-0.1348,87.3062,0.104,-0.6709,192.6622,4.363,-0.0016,0.0,0.0,0.0,-0.0001,-24.1595,1.0148,1.0059,-0.8427,0.0,0.3574,0.0,2019-01-11T10:34:00,257.3
SPY,20190111,255.5,CALL,2019-01-11T09:31:00,2.34,2.41,0.8316,-1.0716,1.7624,0.1568,-0.1586,90.4473,0.1106,-0.7383,161.0315,4.9728,-0.0021,0.0,0.0,0.0,-0.0002,-31.984,0.9608,0.952,-0.8294,0.0,0.3242,-0.0003,2019-01-11T09:31:00,257.66
SPY,20190111,255.5,CALL,2019-01-11T09:32:00,2.27,2.34,0.8111,-1.193,1.8919,0.1525,-0.1542,90.8466,0.115,-0.7025,159.1452,4.3364,-0.002,0.0,0.0,0.0,-0.0002,-28.7875,0.882,0.8729,-0.8086,0.0,0.3359,-0.0001,2019-01-11T09:32:00,257.55
SPY,20190111,255.5,CALL,2019-01-11T09:33:00,2.24,2.31,0.8054,-1.2229,1.9239,0.151,-0.1527,91.3646,0.1166,-0.6942,158.5807,4.1779,-0.0019,0.0,0.0,0.0,-0.0002,-28.0228,0.8611,0.852,-0.8028,0.0,0.3378,0.0,2019-01-11T09:33:00,257.51
SPY,20190111,255.5,CALL,2019-01-11T09:34:00,2.42,2.48,0.8258,-1.1614,1.7947,0.1545,-0.1563,86.8843,0.1073,-0.6961,161.8007,4.5602,-0.0019,0.0,0.0,0.0,-0.0002,-28.3263,0.9378,0.9286,-0.8234,0.0,0.3427,-0.0001,2019-01-11T09:34:00,257.72
SPY,20190111,255.5,CALL,2019-01-11T09:35:00,2.43,2.48,0.8254,-1.1677,1.7948,0.154,-0.1558,86.8118,0.1073,-0.694,162.1873,4.5334,-0.0019,0.0,0.0,0.0,-0.0002,-28.1154,0.9364,0.9271,-0.823,0.0,0.3437,0.0002,2019-01-11T09:35:00,257.72
SPY,20190111,255.5,CALL,2019-01-11T09:36:00,2.35,2.43,0.8188,-1.1929,1.8347,0.1523,-0.1541,88.2569,0.1103,-0.693,161.8943,4.3968,-0.0019,0.0,0.0,0.0,-0.0002,-27.9462,0.9109,0.9017,-0.8163,0.0,0.3427,0.0001,2019-01-11T09:36:00,257.65
SPY,20190111,255.5,CALL,2019-01-11T09:37:00,2.24,2.28,0.7971,-1.2924,1.9625,0.1479,-0.1495,90.8314,0.1171,-0.6695,158.5452,3.8693,-0.0018,0.0,0.0,0.0,-0.0002,-25.8558,0.8314,0.822,-0.7944,0.0,0.3466,-0.0001,2019-01-11T09:37:00,257.48
SPY,20190111,255.5,CALL,2019-01-11T09:38:00,2.26,2.31,0.8099,-1.2101,1.8842,0.1499,-0.1516,91.4797,0.116,-0.6997,161.4708,4.2643,-0.0019,0.0,0.0,0.0,-0.0002,-28.3217,0.8777,0.8686,-0.8074,0.0,0.3369,0.0,2019-01-11T09:38:00,257.53
SPY,20190111,255.5,CALL,2019-01-11T09:39:00,2.2,2.28,0.7998,-1.2674,1.9414,0.1476,-0.1492,91.9236,0.1182,-0.6817,159.9855,3.9749,-0.0019,0.0,0.0,0.0,-0.0002,-26.7519,0.8411,0.8319,-0.7972,0.0,0.3417,0.0001,2019-01-11T09:39:00,257.47
SPY,20190111,255.5,CALL,2019-01-11T09:40:00,2.19,2.26,0.7991,-1.2646,1.943,0.1471,-0.1487,92.6867,0.1193,-0.685,160.2602,3.9762,-0.0019,0.0,0.0,0.0,-0.0002,-26.9653,0.8385,0.8293,-0.7965,0.0,0.3398,-0.0001,2019-01-11T09:40:00,257.45
SPY,20190111,255.5,CALL,2019-01-11T09:41:00,2.38,2.43,0.8239,-1.173,1.7903,0.1513,-0.153,88.49,0.1097,-0.6995,164.6333,4.504,-0.0019,0.0,0.0,0.0,-0.0002,-28.3159,0.9305,0.9214,-0.8215,0.0,0.3408,-0.0003,2019-01-11T09:41:00,257.67
SPY,20190111,255.5,CALL,2019-01-11T09:42:00,2.21,2.28,0.8039,-1.2462,1.9098,0.1472,-0.1488,92.4097,0.1182,-0.6911,162.1059,4.085,-0.0019,0.0,0.0,0.0,-0.0002,-27.4283,0.8559,0.8468,-0.8014,0.0,0.3388,0.0,2019-01-11T09:42:00,257.48
SPY,20190111,255.5,CALL,2019-01-11T09:43:00,2.04,2.09,0.7676,-1.4095,2.1035,0.1401,-0.1416,95.8448,0.1274,-0.634,152.879,3.1944,-0.0017,0.0,0.0,0.0,-0.0002,-22.7161,0.7312,0.7219,-0.7648,0.0,0.3476,0.0001,2019-01-11T09:43:00,257.23
SPY,20190111,255.5,CALL,2019-01-11T09:44:00,2.09,2.14,0.778,-1.3686,2.0478,0.1417,-0.1432,94.9075,0.125,-0.6511,156.56,3.4314,-0.0017,0.0,0.0,0.0,-0.0002,-24.0293,0.7657,0.7564,-0.7753,0.0,0.3457,-0.0002,2019-01-11T09:44:00,257.3
SPY,20190111,255.5,CALL,2019-01-11T09:45:00,2.15,2.21,0.7813,-1.3937,2.0284,0.1419,-0.1434,92.2026,0.121,-0.6386,157.896,3.4097,-0.0017,0.0,0.0,0.0,-0.0002,-23.1259,0.7766,0.7672,-0.7785,0.0,0.3544,0.0004,2019-01-11T09:45:00,257.37
SPY,20190111,255.5,CALL,2019-01-11T09:46:00,2.25,2.32,0.8097,-1.2378,1.8658,0.1467,-0.1483,91.4323,0.116,-0.6915,164.8994,4.1659,-0.0019,0.0,0.0,0.0,-0.0002,-27.3697,0.8768,0.8678,-0.8072,0.0,0.3408,0.0003,2019-01-11T09:46:00,257.53
SPY,20190111,255.5,CALL,2019-01-11T09:47:00,2.35,2.43,0.8233,-1.1913,1.7796,0.1488,-0.1505,88.7837,0.1101,-0.6953,167.2356,4.4307,-0.0019,0.0,0.0,0.0,-0.0002,-27.7484,0.9283,0.9192,-0.821,0.0,0.3427,-0.0001,2019-01-11T09:47:00,257.66
SPY,20190111,255.5,CALL,2019-01-11T09:48:00,2.28,2.34,0.8111,-1.2497,1.8526,0.1462,-0.1478,90.4176,0.1144,-0.6846,166.0159,4.1377,-0.0018,0.0,0.0,0.0,-0.0002,-26.7689,0.882,0.8728,-0.8086,0.0,0.3447,0.0002,2019-01-11T09:48:00,257.56
SPY,20190111,255.5,CALL,2019-01-11T09:49:00,2.23,2.29,0.8051,-1.2712,1.8852,0.1447,-0.1463,91.7646,0.1171,-0.6822,165.4031,4.015,-0.0018,0.0,0.0,0.0,-0.0002,-26.4908,0.8602,0.851,-0.8026,0.0,0.3437,-0.0002,2019-01-11T09:49:00,257.5
SPY,20190111,255.5,CALL,2019-01-11T09:50:00,2.25,2.31,0.8141,-1.2162,1.8288,0.146,-0.1476,91.9682,0.1159,-0.7006,167.4263,4.2773,-0.0019,0.0,0.0,0.0,-0.0002,-27.9745,0.8934,0.8844,-0.8117,0.0,0.3378,0.0,2019-01-11T09:50:00,257.54
